"","AAPL","AXP","BA","CAT","CSCO","CVX","DD","DIS","GE","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","V","VZ","WMT","XOM"
"2008-10-27","0.00119160146882847","0.00204811753944132","0.00253110852244977","0.00363317636052744","0.00193305374952515","0.00258991405415804","0.00178263998637932","0.00240043762939884","0.00269734380933369","0.0040719448884927","0.00309746891340519","0.00232950270730229","0.00239531031720481","0.00145586162003494","0.00206878494531289","0.00135435868708396","0.00116149216085686","0.00204709032132689","0.00304288878440019","0.00149883087634142","0.00217910350642729","0.00176363782665571","0.00201909940788558","0.00201933412035541","0.00363276810645433","0.00238009743727324","0.00266191316930908","0.00550281416982217","0.000985044179234286","0.00243771348817053"
"2008-10-28","0.00312390233572046","0.00698494379235891","0.0127991028015898","0.00580070734129651","0.0045355024499345","0.00646060015448108","0.00362385447922281","0.00323799727819953","0.00320832162424584","0.0115034417095567","0.00351105378226796","0.00275816394642756","0.00194019225981668","0.00184330021399889","0.00559186744513798","0.00138205999170415","0.00154438911197607","0.00257148362773927","0.00239449225237567","0.00332871657594755","0.00272226816068935","0.00290319203114152","0.00212632061641779","0.00396590005725957","0.00574702046609566","0.00372740972449738","0.00399987707624041","0.00348813702622592","0.00262985819907782","0.00565452486382703"
"2008-10-29","0.00214303842794844","0.00464904290568665","0.00438334959009503","0.00370766325257691","0.00265417976399082","0.00273953048709509","0.00402429431069498","0.00260237227129546","0.0018413433864335","0.00811109969604576","0.00332870188108423","0.00157549226316781","0.00261217913093713","0.00122258415066994","0.0045620470809576","0.00104851047814446","0.00159265833145552","0.0017113993317488","0.00213685415005753","0.001656595307048","0.00219543963735954","0.0015371989970841","0.00285995972273613","0.00341422247980842","0.00269660774215998","0.00304546657414719","0.00267018505228175","0.00163643428215199","0.0010598453131134","0.00226571053080362"
"2008-10-30","0.00356607480329538","0.00490703909510146","0.00694115883734337","0.00558315082229261","0.00277405626461478","0.00510914128364801","0.00369982043043951","0.00583036039332763","0.00671872404227456","0.0083336047694182","0.00522609949527013","0.00553207882546139","0.00380800794432384","0.00327454630148264","0.00654766584173637","0.00313414963449627","0.00313765526043651","0.0032874540942707","0.00387224352073234","0.00315443069377852","0.00450867294959324","0.00499642200365003","0.00353011970517447","0.00584079214163172","0.00987244596046437","0.00371797978787391","0.00331422502447857","0.00606445612409746","0.00229692397844415","0.0038044643588316"
"2008-10-31","0.00241223857501526","0.00303634129258448","0.0024041962883053","0.00221490005351677","0.00140792374725969","0.00264377353714744","0.00147911961060458","0.00173400917578235","0.00136116680256497","0.00317335031495172","0.00196362930182242","0.000797122622999468","0.00150462296316137","0.000450920937217466","0.00168893581745655","0.000834602554834591","0.000776360333539951","0.00131123839931044","0.00165584984325361","0.00106546567187503","0.00181233288719029","0.00103257467453438","0.000597056091402949","0.00178938954172258","0.00397409359342737","0.00196778812162552","0.00149436353551675","0.00174444290371639","0.000931200977202469","0.00202608747234909"
"2008-11-03","0.000795462348962305","0.00156275844024973","0.00121639361706964","0.00159730788959356","0.000975931804286753","0.000967819051774192","0.000695444001682125","0.000901523842482546","0.000506010692601056","0.0025920382433192","0.000674923951811862","0.000584300945058639","0.000697149875591722","0.000336100905099562","0.00124019222244496","0.000386291415621363","0.000474766041733904","0.000546440060666761","0.0010064919825964","0.000273271214009749","0.000725980290288466","0.000733064272737198","0.000478370867334205","0.00123642053355634","0.000871601736209647","0.000890167716526601","0.000827666615722594","0.000717948090672352","0.0005271808402187","0.000917148943066294"
"2008-11-04","0.00154932617100331","0.0025871014296645","0.00225799769446136","0.00219219215523427","0.00115473732874476","0.000746441455554777","0.00156816860413386","0.000436018510736823","0.00182784681161434","0.00248112407277204","0.00134747260669316","0.000969104973711388","0.00152411914239002","0.000272578000708057","0.000671139132401085","0.0011054049281383","0.00072261107101087","0.000995599012459651","0.00125065024192959","0.000855824519996592","0.00102565657482619","0.000877327739263959","0.000405985436359506","0.00131427291679761","0.00309374383567965","0.00141443402983531","0.00275800275869385","0.00177920255545209","0.000538360485244927","0.000673151308087693"
"2008-11-05","0.000989858965226023","0.00200958503084831","0.000821869491415028","0.00162992398043598","0.00106266663890895","0.00158619574315825","0.00125950470056171","0.000783346756291818","0.000691732380094227","0.00147523659726194","0.00114075527852726","0.000738555992240567","0.000699157696788167","0.00023135449657365","0.00096065385647241","0.000571895531987619","0.000725179599118773","0.00100037561027112","0.00103853138839174","0.000655550740256103","0.0013108812825626","0.000591673371670367","0.000858598733818361","0.00139129280857978","0.00120346297499983","0.00103652458663867","0.00162449203487193","0.00119106274206591","0.000884080857768192","0.00082326165656662"
"2008-11-06","0.00199804088588352","0.0022983937391533","0.00160481395776849","0.00193133939604329","0.00300957210524478","0.00204017841758299","0.00147797281497196","0.00242595577255148","0.00166105754494472","0.0039643054472954","0.00166760273002057","0.00162107138928091","0.00198899901428618","0.000472116737861816","0.00175677058018494","0.000634370186623684","0.000953946236585304","0.000951885867129455","0.00104442762074007","0.0010191301318741","0.00147198674598131","0.000860526106811392","0.000590532994034233","0.00193363548294022","0.00104393415292697","0.00147039751767665","0.00268756725013534","0.00143036528426044","0.0016380622090861","0.00163642442186508"
"2008-11-07","0.00138566768843038","0.00185462960410874","0.00184432211560743","0.00253544954586203","0.00122153256394712","0.00166914735514431","0.00118684210998225","0.00654098038661721","0.00150574007492548","0.00446674868615175","0.00163019592119749","0.00103695398225202","0.00160418553338041","0.000601298587690803","0.000950920683354795","0.00059762373769056","0.000734357149877248","0.00114315741115148","0.000882060167246816","0.000875651744323359","0.00209415992086279","0.000943239699574028","0.000321129801210754","0.00120232603448973","0.00191194296971036","0.00141001317180311","0.00258506087129188","0.00133558223003062","0.000402424891280019","0.00154790812039593"
"2008-11-10","0.00180596805230039","0.00227169025010102","0.00129942820304831","0.00321368905096728","0.00153252286519441","0.00128423489976007","0.0013221510129269","0.00197795584545348","0.00165846874490266","0.00414816013950357","0.00118013077331452","0.00100340638514118","0.0012666227157156","0.000335500564461676","0.00187572589938443","0.000635156544298008","0.00141364801805206","0.00107072258419274","0.00142687851799939","0.000643227683327385","0.00184825701025119","0.000794351282159809","0.000451726608771894","0.00118447519675227","0.0011062288791515","0.000971315316042118","0.0018301614394769","0.00137131292562204","0.000567654761482502","0.000834526320628361"
"2008-11-11","0.00181279649639369","0.00578359402175056","0.00288742681931291","0.00189112297134884","0.00119993426161298","0.00212440267876241","0.00221612818225379","0.00258987897769183","0.00205615672894671","0.00577396979668734","0.00329722358938376","0.00136572940111229","0.00145143606469106","0.000944553289214374","0.00354336057210954","0.00101799502341854","0.000869088868204761","0.00163105525052325","0.00145253707655285","0.000723678737396594","0.00221214088859335","0.00145499807114317","0.000560020380505754","0.00222553038527382","0.00329918550241815","0.00184612159470099","0.00191798628374993","0.00105195997175304","0.00108622283042277","0.00154840640319045"
"2008-11-12","0.00106154018863419","0.00743180059987054","0.00158375337086867","0.000997407165421785","0.000906816029803835","0.00161028239118451","0.0008727263003363","0.00126867168017257","0.00141879762962512","0.00537213600691402","0.00176390941399378","0.00114184839010739","0.00123692776545555","0.000594437127644887","0.00174084131717436","0.00083077296918266","0.000886720325075781","0.0010787218899534","0.000638907719662447","0.000558048479485588","0.00160040591714523","0.000714445575011361","0.000636199430374953","0.00184027084891042","0.00181952379882803","0.000722766538691416","0.00277466729497658","0.000608814989735855","0.00160286946114863","0.00120885596057669"
"2008-11-13","0.00350738556220617","0.014383941192122","0.00374430660088337","0.00485073273593498","0.00391985754764114","0.00396629301683076","0.00383966795780013","0.00314167062291268","0.00862016692731305","0.00617135106189845","0.0044588137328792","0.00372345457424074","0.0065484136558084","0.00197380621849568","0.00449540528525175","0.00166113111452198","0.00190101368847571","0.00276209320913875","0.00323283033582003","0.00423440774362226","0.00373271569910896","0.0022793097965046","0.00201624141481438","0.00234528363355206","0.00563723363651494","0.00353230907110096","0.00378930320552526","0.00289241654061428","0.00177594937911763","0.00382875502111387"
"2008-11-14","0.002519213919532","0.0078263540657917","0.00277328208208625","0.00395177980889419","0.00175577886919581","0.0029031859417842","0.00270709554378944","0.00320129670370051","0.00302854566701799","0.00387616412611202","0.00590035405599867","0.00265401707715136","0.00237574060051255","0.00167363796297582","0.0046471834182453","0.00157959638292829","0.00196617335211523","0.00266818140668144","0.00292768737849083","0.00274256238065885","0.00253985698916222","0.00223437595375186","0.00212455396357548","0.00257042011825251","0.00498750874667761","0.00314073318309635","0.00260490325053139","0.00315661098466082","0.00111137992174488","0.00330277680794863"
"2008-11-17","0.00149590287530806","0.00356455971276962","0.00315915094451756","0.00344568226116131","0.00171049800749597","0.00264031137072682","0.00302144109222289","0.00444176789821181","0.00288470298050059","0.00415616878644542","0.00339630720568267","0.00223791770036426","0.0016004346009526","0.00108130736978672","0.00323903722987776","0.00132011901935251","0.00150724482605479","0.0022139704199702","0.00290129207994955","0.00229622392359994","0.0019859224424599","0.00145804033012062","0.00157415542377042","0.00335161206661193","0.0028375446249041","0.00201239007144591","0.001759040647197","0.00229017986413968","0.000889831492558474","0.0017463329474722"
"2008-11-18","0.00151118220053953","0.00355724897554424","0.0024687716995357","0.00175875134089433","0.00134660199138721","0.00237798547375455","0.00202624611861878","0.00238300802409782","0.00281119678383317","0.00346958843681271","0.00362787715759371","0.00201247030873401","0.00147537269687642","0.00140515126714012","0.00349643048026024","0.00208165263716749","0.00142106026700969","0.00159629786022619","0.00325140079067629","0.00135500327637672","0.0028708608936987","0.00233648908777451","0.00207592887309756","0.00158047889194106","0.00291992272106127","0.00217338807807876","0.0011069720679485","0.00299003234617286","0.00147236052062646","0.00185515673001362"
"2008-11-19","0.00103864198181169","0.0055603759708634","0.00110398029946078","0.00170312560566038","0.00205334509817372","0.0020998418962171","0.0022317509704115","0.00251321906281925","0.0022064272922564","0.00459043301488979","0.00181711852950959","0.00116374090799691","0.0012841295059762","0.00119248488720906","0.00450603025717825","0.00112966927838502","0.000988079592083399","0.00139478239412908","0.00264839932215153","0.00175202100783229","0.00188747765392015","0.00172208470986309","0.00110537008542838","0.00359962250096627","0.00198534652450123","0.0017374950222517","0.00257140530608411","0.00219065857311097","0.00128736057401816","0.00147566355771798"
"2008-11-20","0.00359110485786989","0.00578474372558837","0.00265544262260091","0.00622930374972854","0.00458970829992157","0.00315567502890675","0.00279639959746405","0.00363204163463034","0.0101110471871522","0.0127261850624409","0.00334552378228418","0.0030380038696494","0.00280231359379534","0.00114113393149537","0.0148451104389579","0.00139938678024104","0.00159009739155914","0.00264781647765412","0.00255851073627088","0.00283890848769687","0.00367772830800018","0.0028048990074499","0.00146332338031354","0.00687044805935267","0.00510562375578927","0.00289689210763685","0.002153920969655","0.00318636194198707","0.00178671915467709","0.00304799923651097"
"2008-11-21","0.00290845960797799","0.0105672278410009","0.0043419108669457","0.00438193471211092","0.0028987694520661","0.00368016972526117","0.00409622968122156","0.00368264365715201","0.00760691333196194","0.0111829039565139","0.00346846852687068","0.00303149259849524","0.00350391728002843","0.00228012857068443","0.0214221324741931","0.00232713498383167","0.00233725847577705","0.00332577295157999","0.00324675198734755","0.00308590412009862","0.00403461674240318","0.00371737341185504","0.00165287122668337","0.00485028008365356","0.00634213591065455","0.00510701198160806","0.00489955046347802","0.00478946765359507","0.00208204272587901","0.00240519688850815"
"2008-11-24","0.00317137160006858","0.00501438323882216","0.00208722075399908","0.00584646759803332","0.00186785733372979","0.00235893254936789","0.00228739257242147","0.00338882499573542","0.00464826928024476","0.0132560958873426","0.00273468951738691","0.00298802810317179","0.00176321918729934","0.0012893281867916","0.014543945451387","0.00153720353414381","0.000964960635271832","0.00157175530929672","0.00217895366282131","0.00173743950832497","0.00149842233359707","0.0016534657536336","0.00124464385939413","0.0019676765571091","0.00405880725103371","0.00312827464346402","0.00478078035808088","0.00273217816745674","0.000612008713537529","0.00155482183110596"
"2008-11-25","0.00205690216227634","0.00827947747087759","0.00113103188630039","0.00222165240585932","0.00119698992823578","0.00266728989132273","0.00215136580956834","0.0025825891131765","0.00344768347634623","0.0094615469202799","0.00205291715239963","0.00210858935103429","0.0013582607476578","0.00170440551311306","0.011671050723298","0.00140618541142543","0.00125300410695625","0.00139000234282083","0.00156342282928247","0.00117605899039344","0.00268183204361038","0.00191863891943523","0.00134722943973356","0.0030687900974981","0.00249777072087646","0.00162708748098957","0.00162096177742809","0.00188335502583145","0.00103293267459809","0.00127384191628804"
"2008-11-26","0.000899513799470548","0.00276501828797059","0.00119823193884807","0.00304692938057861","0.000880873146035335","0.000869993949031577","0.00103237038545854","0.00224012308841746","0.0015557159760879","0.00337687475278775","0.00333856156808968","0.000862076589815982","0.00116861403751939","0.000652337930588429","0.00330649813550689","0.000828857953379733","0.000775358536084264","0.000735692924530826","0.00110577912801809","0.00125158268780346","0.00132897289805518","0.00106098557983128","0.000606507099223502","0.00112072234859084","0.00285715282933973","0.00102959931573848","0.00100254690765034","0.00178174196165484","0.000705195241562443","0.000791773211308185"
"2008-11-28","0.000441095903679117","0.00111281675152842","0.000406159254550955","0.00114144778487908","0.000331606526619317","0.000847585854845476","0.000518758672152605","0.000347182376165511","0.00099598501286611","0.00114051837442008","0.000598330007593283","0.000195523072970248","0.000550386442230528","0.000168043578552729","0.000876586920241768","0.00037350353752325","0.000185799599673425","0.000213424004844219","0.00113662052072558","0.000644361931673168","0.00060873748475113","0.000297245192921585","0.00023602249703117","0.000383432399450517","0.000740740228082396","0.000241314174988009","0.000359157437020161","0.000340595035063345","0.000254425858982058","0.000404181862429621"
"2008-12-01","0.00106544773842503","0.00447598725097605","0.000884323255920783","0.00338488365453035","0.00118494255291435","0.00173635996127247","0.00111110728630327","0.00112923170521012","0.00309645468364208","0.00327806514596377","0.00202197986173592","0.000577603694514019","0.00104438622945686","0.000560195531407676","0.00294764832264528","0.000774406888789014","0.000498761968277486","0.00138010702379764","0.0014055982659363","0.000694688133173791","0.00154094321860736","0.000885235902796568","0.000483977269976055","0.00331295371990179","0.00316817188604131","0.00049653766577701","0.00135930929248754","0.00077787147243856","0.000764704124196089","0.00131105855786026"
"2008-12-02","0.00226869951149726","0.00496734428006445","0.00174075672058568","0.00237377792803569","0.00127385643964307","0.00209526506997562","0.00180724704177156","0.00197079019772307","0.00363477743033752","0.00606181865373874","0.00288668606680699","0.00130945222568408","0.00223450540403204","0.000913238332434033","0.00742512921935417","0.000811189634204923","0.000891809074533764","0.0019782975427339","0.0025399513427569","0.00162443763564228","0.00116405550849723","0.00123695187810575","0.000892384642284385","0.00706753231906536","0.00333741143971704","0.00108437558195535","0.00164628320746642","0.00162890100852547","0.000687791981187666","0.00129902654924457"
"2008-12-03","0.00240523319873394","0.00543645738727002","0.00249467658193503","0.00222475927276768","0.00319473551630801","0.00174880524038713","0.00204058572052042","0.00347871206005001","0.00394193859605538","0.00561830432117378","0.00270901714415877","0.0015777634859737","0.00324483709227434","0.00131536711009436","0.00646447556372073","0.00114165599150727","0.00125634551077041","0.00155573970908618","0.0019627126263136","0.00241996879856992","0.00176502815635321","0.0018472681956898","0.00131969510441418","0.00394969523101682","0.00404024096967363","0.00144570156659103","0.00221552316459515","0.00185437577210743","0.00114441227491623","0.00125269542820753"
"2008-12-04","0.00181668198833728","0.0034777503191443","0.00166749592569135","0.00192905220489011","0.00192276931988091","0.0012297891634711","0.00466063175015654","0.00154803744533439","0.00322838786402538","0.00324894130369742","0.00187870719787593","0.000868583218531394","0.00196581031737186","0.00056523304303201","0.00434028683644509","0.00086843863315413","0.00075813299214879","0.000791664861637054","0.00345997510076871","0.0017176566708339","0.0012399526649845","0.00120829747509718","0.000745042688016235","0.00272791185329972","0.00226544680284906","0.00102069447054852","0.000869620109733213","0.00175518264674114","0.000990584921262707","0.00102341153941305"
"2008-12-05","0.00115717504642534","0.00412744044922394","0.00256623426055596","0.0019030683291112","0.00189620865735257","0.00180243863598099","0.00241536414570337","0.00312598485886906","0.00154925234913661","0.00288688773047977","0.00199784074146687","0.0017863458215104","0.00169888046109784","0.000868106505877198","0.00435182754138851","0.000916688154054318","0.00126680804527464","0.00112878229770216","0.00210473134404319","0.0012494240422601","0.001967993999428","0.00127895721757435","0.00097465822829476","0.00288430997634169","0.00316382935717292","0.00148444358233606","0.00187915695086477","0.00167663490447959","0.0012434485000703","0.00120883649357602"
"2008-12-08","0.00185799060007318","0.00287307122512957","0.00219922296112677","0.0057099746336387","0.00274984198785968","0.000998915215077978","0.00179144544723451","0.00240687876214614","0.0013181102553284","0.00320070629576795","0.00152039659961546","0.000857909801836461","0.00149750108574428","0.000831590149013673","0.00238792465701466","0.000662190043295686","0.000769524543246984","0.00177255126986704","0.000587018906406138","0.00141033778087993","0.00109735916231696","0.00065388591070033","0.000400806448354327","0.00338143714645008","0.00198342298558804","0.00121448730710349","0.00148779709309699","0.00148646120581185","0.000638266225659426","0.000763194094513296"
"2008-12-09","0.0018261764180737","0.00221066875666905","0.00218346020362123","0.0027016210456355","0.00173220343513916","0.000790587932449679","0.00190752596010668","0.0026291000374391","0.00183018107329003","0.0024886556966707","0.00167005370689805","0.000945392512737589","0.00291518953619728","0.0005141788146127","0.00355868180094862","0.000654274872200702","0.000582337257697887","0.00213064898944448","0.00108095677429812","0.00128090222248548","0.00157703959578642","0.00132110344095868","0.000826606193255529","0.00146972586453512","0.00280743244984413","0.00078194658376895","0.00105903411200289","0.00064753435608012","0.000495110186384641","0.000471581613989648"
"2008-12-10","0.00109005227842489","0.00514709848114733","0.000956044301454789","0.00142436191450751","0.000912152547491772","0.00107004456623345","0.00149588302908004","0.00140083964556154","0.00112391042536536","0.00223956931247872","0.00210625367231396","0.00102715675898754","0.00165478062466946","0.000591297152292668","0.00245494647121015","0.00065133435438838","0.000586861812390503","0.000932640097732068","0.000711759338196284","0.000967386606879434","0.00149809085484745","0.000535756806281346","0.000502564253565742","0.00172331211727093","0.00161062746554526","0.000705751632629032","0.00160880260665777","0.000808916380522743","0.000860735729669541","0.000654848918376101"
"2008-12-11","0.00101975588262902","0.00202267682262127","0.00111723833711225","0.00103168189947689","0.000746366411543682","0.000518716203633778","0.000693984136422244","0.000678277408039431","0.00177487465003652","0.00272675201267614","0.000967562281998382","0.000595181168620636","0.000786712887826084","0.000310047803437859","0.00277532760482275","0.000505037299202232","0.000319442543923716","0.00052551315237755","0.000803171675067641","0.00112379919900611","0.000851563836428303","0.000623122903418753","0.000748264393781921","0.00166495229404404","0.00141008587642303","0.000722071418549999","0.0017561598576106","0.000631317180510161","0.000600464720648269","0.000324303530981582"
"2008-12-12","0.00143038369963567","0.00409717091266898","0.00140351789081443","0.00443376116687539","0.00112151009465805","0.00158017545366095","0.00128883664708717","0.00274941129099557","0.0029585039365525","0.00562397572892516","0.00285539510763267","0.00116022307056922","0.00157133605176782","0.000732481609417473","0.00403592249712553","0.000582498021284135","0.000971437851922042","0.000973583582495151","0.00105340582479716","0.00136615963243395","0.00205300372912827","0.000938001197279266","0.000431070182126012","0.00209614578440058","0.0021100094360898","0.00178950221663862","0.00242187205491472","0.00124161471230648","0.000877412173904331","0.00138107828602012"
"2008-12-15","0.00107347658167744","0.00214879004049753","0.000937834677428508","0.00114935348238857","0.000827769278995909","0.000799811056321468","0.00105940003013216","0.00105225480158839","0.000826745041153648","0.00125781677619954","0.000891411947068906","0.000747018376966501","0.000720403728513506","0.000459425191822065","0.00408536698104009","0.000637924234715552","0.000465561147725571","0.000831869147790895","0.000653559507344508","0.000380818566470969","0.00150571881048678","0.000830320215003851","0.000671666829173303","0.00125932051341518","0.00138286579458089","0.000871284487754933","0.000651173897655595","0.000705433125043377","0.000354082947497667","0.00049981514082607"
"2008-12-16","0.000819287133354136","0.0020257577929121","0.00126201246850792","0.00129164429481649","0.000925655043854031","0.000545478665652611","0.000571104904641303","0.00127246659162106","0.001129966075516","0.00446127081462454","0.00127811843554863","0.000644446065378778","0.000933510449825649","0.000402697008532376","0.00412111317447918","0.000538159434449424","0.000350074000297684","0.000711820851001203","0.00105623529557943","0.001302115532734","0.000855061472618696","0.000576164422423419","0.00100545945457628","0.00179863136375205","0.00261026566209737","0.00154959892069199","0.000737651953013631","0.00142343269199907","0.000664362351501166","0.000393089258337887"
"2008-12-17","0.00328239178864964","0.00259498159512998","0.00108267765035638","0.000754339386303638","0.000842871176591403","0.000554630518360669","0.00088168643075952","0.00104293242443557","0.00168928910562221","0.00265355874327789","0.00118074066202259","0.000529587289891496","0.00105489895902037","0.000383185241892538","0.00362086065677023","0.000771394406454225","0.000408294883504428","0.000687303294151042","0.00149946254306923","0.000960936257644784","0.00195771138752185","0.000900093927147113","0.000465470758011666","0.0028768071411346","0.00128911035596587","0.000647089260714301","0.000938541760780257","0.0011858076050407","0.000485827309131502","0.00058850300902606"
"2008-12-18","0.000483755133140987","0.00231324331056274","0.00080570180752738","0.00121607193548427","0.000586802366287116","0.000683288579610931","0.000844810087128548","0.00102203627802164","0.00196264536252895","0.00131563790824586","0.000716590835268809","0.000608256972402386","0.00116901847193695","0.000599911697841716","0.00278562227674581","0.000665050546477886","0.000726756712799351","0.000667759294549141","0.000931289029302554","0.000809567645822133","0.0017343564480044","0.00058294341667642","0.000634983608835024","0.00231545081242793","0.000704525333424119","0.000792078925548288","0.000853866053323562","0.000773932752584867","0.000445181598228189","0.000730832627002495"
"2008-12-19","0.000190052315444336","0.00230996338283744","0.000453551320232127","0.000633127610798799","0.000331805597954849","0.000505243477271202","0.00106470366477191","0.000568627424902607","0.00111177315255695","0.000959322142067864","0.000787749215056054","0.000441779378938967","0.000902673069282131","0.000366843064091377","0.00132215191866637","0.000351182933968927","0.000404471845305384","0.000856977824981535","0.000770263847350505","0.000276627016317977","0.000827370768016049","0.000597798640635937","0.000469898432410426","0.00047547942422727","0.00126447444727712","0.00114839112006778","0.00110063305664652","0.000711659440199545","0.000583269122589251","0.000577342553033801"
"2008-12-22","0.000832277274269273","0.000791091341185184","0.000420264172438575","0.00120814577680544","0.00037954657112634","0.000616591060555994","0.000617994794218099","0.000596450135153313","0.000456313988549454","0.000616648674560227","0.00043912251717984","0.000319791400316684","0.000384290775915814","0.000350960207756211","0.00105904860078133","0.000303839744426939","0.000241363909637878","0.000249662624365911","0.000787250127805579","0.000302329491640221","0.000622481530115535","0.000419894107882578","0.000449830304791708","0.000852116886969714","0.0014928216565053","0.000460922306983745","0.000506002023958512","0.000487586151288734","0.000167544706587205","0.000436235555022091"
"2008-12-23","0.000581021380231394","0.00151642490726611","0.00070332433552592","0.00115996903357639","0.000474629211618322","0.000605089859620876","0.000887232116512724","0.000775945340342199","0.000682912591417013","0.00119714804154714","0.000629510640376728","0.000491294969581344","0.000474062119301665","0.000427221612677776","0.00120855221611862","0.000233141931707386","0.000353327271911905","0.00048245347105005","0.000873568494465564","0.000396804658717599","0.000738651560436101","0.000368180381877822","0.000317938552891919","0.000986695282657077","0.00132371176819543","0.000497081742872852","0.000549130765780722","0.000478458323562647","0.000140249297316","0.000540586971061541"
"2008-12-24","0.000134502176263878","8.89095654581604e-05","0.000108830995503411","0.000167136611576779","7.64306544573162e-05","0.000109707433741751","0.000156849484922846","0.000127792633330707","0.000193462540614788","9.87345952539727e-05","0.000158781455975754","8.03565870279908e-05","4.99635617449951e-05","0.000102975773205969","0.000677993929218514","7.94128648065225e-05","0.000228066102760109","7.66778155912931e-05","0.000287100183611267","6.49265331341921e-05","0.000303619528912003","7.06178089060975e-05","9.12145304554492e-05","0.00018168170544874","0.000638200541468804","0.000100246311387526","8.14448396656909e-05","0.000134310398367871","7.78569152741669e-05","9.68860886794447e-05"
"2008-12-26","0.000573608876015982","0.000276337929601248","0.000227655722709911","0.000166567196854158","0.000101931341920949","0.000144904139108878","0.000223998041804062","0.000191839258405395","0.000167707606023275","0.000235508547403122","0.000210976088177341","0.000104470367961998","0.000123632562572103","0.000103657898012571","0.000650274990198963","0.000174535935449488","0.000120723519066877","9.31387879175971e-05","0.000163356865198704","8.30731732673939e-05","0.0001711287131029","8.6821746608548e-05","0.000154783622559599","0.000129361615940117","0.000266501384804669","0.000138076535160442","0.000301253633332589","9.71472979757384e-05","2.15561991092676e-05","0.000126544315868618"
"2008-12-29","0.000318585323967291","0.000556748085833538","0.000201937791048479","0.000334013027261259","0.000359357883901723","0.000422419218698242","0.000292193660165997","0.000295952168841548","0.00037986878051513","0.00043248275140729","0.000357698960949123","0.000253798952038621","0.000417106400338136","0.000147602674413301","0.000306384894060327","0.000249123766245551","0.000115087267788494","0.000196542002244708","0.000486020169410144","0.000186567570314417","0.000585350670812645","0.000145756945371093","0.000131578927833767","0.00026770792790909","0.000667545045182373","0.000212343428110976","0.000443434364971659","0.000186375178843411","7.90771999015523e-05","0.000332894590074894"
"2008-12-30","0.00111947673601955","0.000429206974096314","0.000384019295128469","0.000538832235648058","0.000186285252844252","0.000280336357958327","0.000521233639529253","0.000466730450513939","0.000616120702163175","0.000555138599092331","0.000502746253510814","0.000274956250837559","0.000494548003449166","0.000182987141456046","0.000415317773748542","0.000248479129579618","0.00027009557321768","0.000387189291615223","0.00035207783011668","0.000278980409888539","0.000489047675528506","0.00026200529191957","0.000206117666294126","0.000271493985249685","0.000710650763580505","0.00039577254250064","0.000248728588562052","0.000255837036864339","0.000202604316951627","0.000103316622936232"
"2008-12-31","0.000248303820532354","0.000335442381087712","0.00031574889952962","0.000341406325540673","0.000320767016570687","0.000247721127361596","0.000261074685080398","0.000322849722022809","0.00045205907727377","0.0012184263305212","0.000380250054544378","0.000251877489730575","0.000418188353931182","0.000143101416947695","0.000603644833501767","0.000112550080422862","0.000196697468693797","0.000162625131917184","0.000242838502860119","0.000183012433744583","0.000374419996001598","0.000393172131711413","0.000291060227758917","0.000493540497505862","0.000557071069801703","0.000351334840376675","0.000355498920423994","0.000253594258032557","0.000191969803165865","0.00027289454324295"
"2009-01-02","0.000431031808908956","0.000654100864217659","0.000324627613576059","0.000340954462686086","0.000303909982724243","0.000288194897559704","0.00027828951764296","0.00044928598713035","0.000795515038593886","0.00082418108157575","0.000406221058725487","0.000196723805501382","0.00060956469010718","0.000220713455123823","0.000658607702415385","0.000209928000208459","0.000147854125652991","0.00010029874584344","0.0002699429225196","0.000241495427169012","0.000689080101433053","0.000219988611066678","0.000188729944397467","0.000303160537428575","0.000474791189121972","0.000112653150589744","0.000400981929891112","0.000360768655889064","0.000148917815790556","0.000236819639998879"
"2009-01-05","0.00108417149456529","0.000668533227039023","0.000424046761327533","0.000627843789887545","0.000473614590532608","0.000477290445107687","0.000574303876726673","0.000763257789022217","0.000897427856069522","0.00138743834086503","0.000409768233368234","0.000301763784651229","0.000613594087299427","0.000257528318534707","0.00126479409215903","0.000240494187793447","0.000229612780913916","0.000306054266919054","0.000885647589185876","0.000245618758730977","0.000877551941622084","0.000601972115886542","0.000109845258240684","0.000667704466347928","0.000926473601475039","0.000422666925604735","0.000666219470268764","0.00126740545030705","0.000231904020870269","0.00023010377552472"
"2009-01-06","0.000989433445219483","0.00136925138604101","0.000689887831837117","0.00105739101666146","0.000762740803654541","0.00082814272903687","0.000663907596034306","0.000821547008312078","0.000633460257654186","0.00132724830307753","0.000607422977225519","0.000390780330138436","0.000810434599426112","0.000281961831169432","0.00106255723387995","0.000378086885335654","0.000286262287250662","0.000377698978663004","0.00089907490216136","0.00049163555506334","0.000718872207665136","0.000423288312300733","0.000274069013484679","0.00181713223179269","0.00116008127411429","0.000485034180784807","0.000666363554549464","0.000542734618155812","0.000237996399786143","0.000459888181410188"
